Date,Open,High,Low,Close,Adj Close,Volume
2010-05-18,2454.320068,2529.669922,2454.320068,2501.820068,2501.820068,5402600
2010-05-19,2501.489990,2501.550049,2444.750000,2446.489990,2446.489990,6749000
2010-05-20,2446.260010,2482.139893,2360.530029,2384.679932,2384.679932,7917400
2010-05-21,2384.360107,2399.379883,2334.679932,2397.810059,2397.810059,7748600
2010-05-25,2397.919922,2397.919922,2279.330078,2293.370117,2293.370117,7930800
2010-05-26,2293.929932,2375.489990,2293.280029,2339.280029,2339.280029,9871600
2010-05-27,2339.939941,2422.389893,2339.939941,2422.340088,2422.340088,5782800
2010-05-28,2422.129883,2445.719971,2422.129883,2430.270020,2430.270020,5468000
2010-05-31,2429.989990,2445.830078,2420.300049,2422.629883,2422.629883,3256000
2010-06-01,2422.629883,2425.100098,2347.979980,2379.949951,2379.949951,5534200
2010-06-02,2379.550049,2379.550049,2352.149902,2364.800049,2364.800049,4167400
2010-06-04,2364.870117,2396.320068,2260.399902,2267.360107,2267.360107,11978200
2010-06-07,2266.719971,2271.090088,2224.449951,2235.209961,2235.209961,7141200
2010-06-08,2235.629883,2256.020020,2195.280029,2216.840088,2216.840088,5818200
2010-06-09,2217.219971,2271.580078,2217.199951,2269.729980,2269.729980,6087800
2010-06-10,2269.530029,2338.709961,2252.560059,2338.709961,2338.709961,6372000
2010-06-11,2339.280029,2374.149902,2338.090088,2363.110107,2363.110107,5202400
2010-06-14,2363.159912,2405.770020,2362.820068,2405.770020,2405.770020,4397600
2010-06-15,2405.530029,2427.699951,2364.280029,2427.699951,2427.699951,4541000
2010-06-16,2427.919922,2447.320068,2396.659912,2410.750000,2410.750000,4212400
2010-06-17,2410.989990,2416.629883,2389.709961,2399.899902,2399.899902,3432200
2010-06-18,2399.850098,2437.560059,2395.000000,2428.060059,2428.060059,9362200
2010-06-21,2428.469971,2469.919922,2428.469971,2448.179932,2448.179932,3905600
2010-06-22,2447.959961,2453.760010,2421.419922,2447.939941,2447.939941,4564400
2010-06-23,2447.580078,2460.489990,2424.659912,2426.540039,2426.540039,5903600
2010-06-24,2426.719971,2454.820068,2372.159912,2375.090088,2375.090088,4491200
2010-06-25,2374.449951,2402.459961,2350.090088,2352.050049,2352.050049,4108800
2010-06-28,2352.469971,2397.139893,2351.860107,2389.510010,2389.510010,2909200
2010-06-29,2388.969971,2388.969971,2297.590088,2313.639893,2313.639893,5469600
2010-06-30,2313.590088,2317.370117,2258.370117,2278.800049,2278.800049,6949800
2010-07-01,2278.729980,2278.729980,2223.800049,2227.469971,2227.469971,6150400
2010-07-02,2227.330078,2273.379883,2226.840088,2233.750000,2233.750000,4993400
2010-07-05,2233.729980,2254.570068,2223.629883,2223.629883,2223.629883,2999800
2010-07-06,2223.739990,2267.129883,2223.739990,2248.709961,2248.709961,5348200
2010-07-07,2248.419922,2293.260010,2228.629883,2293.260010,2293.260010,5160200
2010-07-08,2293.260010,2337.409912,2292.199951,2331.550049,2331.550049,6183200
2010-07-09,2331.159912,2352.219971,2330.219971,2333.459961,2333.459961,4017400
2010-07-12,2333.469971,2338.300049,2324.250000,2332.500000,2332.500000,2820000
2010-07-13,2332.389893,2385.040039,2331.110107,2384.360107,2384.360107,4896200
2010-07-14,2384.100098,2410.300049,2381.800049,2392.399902,2392.399902,4111200
2010-07-15,2392.379883,2392.989990,2369.800049,2371.739990,2371.739990,4289400
2010-07-16,2371.729980,2380.189941,2325.739990,2325.989990,2325.989990,5356400
2010-07-19,2326.090088,2329.360107,2280.550049,2303.679932,2303.679932,4147600
2010-07-20,2303.870117,2322.090088,2289.280029,2311.110107,2311.110107,3175800
2010-07-21,2311.040039,2352.280029,2310.780029,2339.100098,2339.100098,4026600
2010-07-22,2338.709961,2413.969971,2331.959961,2413.189941,2413.189941,4398400
2010-07-23,2412.250000,2435.989990,2394.179932,2402.929932,2402.929932,4263000
2010-07-26,2402.949951,2460.479980,2402.949951,2456.939941,2456.939941,3504000
2010-07-27,2456.739990,2504.270020,2456.139893,2483.290039,2483.290039,6657400
2010-07-28,2483.139893,2490.649902,2472.739990,2480.020020,2480.020020,3775000
2010-07-29,2479.760010,2533.850098,2478.169922,2506.570068,2506.570068,6221600
2010-07-30,2506.570068,2507.310059,2463.320068,2483.860107,2483.860107,5129000
2010-08-02,2483.790039,2536.620117,2482.030029,2532.510010,2532.510010,4212800
2010-08-03,2532.860107,2550.209961,2527.419922,2545.709961,2545.709961,4082200
2010-08-04,2545.919922,2557.600098,2527.020020,2557.600098,2557.600098,4136400
2010-08-05,2557.080078,2564.040039,2528.479980,2540.310059,2540.310059,3884600
2010-08-06,2540.590088,2554.129883,2497.729980,2498.100098,2498.100098,4104200
2010-08-09,2498.389893,2534.020020,2498.389893,2527.760010,2527.760010,2490000
2010-08-10,2526.939941,2527.959961,2483.709961,2485.409912,2485.409912,3179000
2010-08-11,2485.139893,2488.260010,2433.659912,2438.560059,2438.560059,3822600
2010-08-12,2438.699951,2441.260010,2400.280029,2401.429932,2401.429932,3993400
2010-08-13,2402.360107,2430.100098,2393.840088,2416.739990,2416.739990,4280200
2010-08-16,2415.929932,2437.580078,2408.620117,2429.270020,2429.270020,3399400
2010-08-17,2428.810059,2495.939941,2427.389893,2495.570068,2495.570068,4728200
2010-08-18,2495.419922,2497.300049,2474.709961,2480.010010,2480.010010,3854800
2010-08-19,2479.679932,2508.620117,2452.510010,2452.510010,2452.510010,4435400
2010-08-20,2452.550049,2464.399902,2433.570068,2442.139893,2442.139893,3936800
2010-08-23,2442.139893,2456.330078,2437.959961,2454.050049,2454.050049,2821000
2010-08-24,2453.590088,2453.929932,2399.830078,2413.659912,2413.659912,4175800
2010-08-25,2414.010010,2428.939941,2366.209961,2388.159912,2388.159912,3962200
2010-08-26,2388.439941,2411.669922,2387.250000,2399.060059,2399.060059,3429200
2010-08-27,2399.270020,2414.429932,2381.090088,2413.729980,2413.729980,3117600
2010-08-30,2413.860107,2436.159912,2413.860107,2418.389893,2418.389893,1906600
2010-08-31,2417.629883,2417.629883,2384.780029,2402.020020,2402.020020,3918000
2010-09-01,2401.600098,2461.290039,2401.600098,2461.290039,2461.290039,3345400
2010-09-02,2461.669922,2475.139893,2450.360107,2465.419922,2465.419922,2739800
2010-09-03,2465.350098,2487.360107,2452.520020,2475.989990,2475.989990,3152000
2010-09-06,2476.229980,2500.510010,2475.959961,2496.989990,2496.989990,2260800
2010-09-07,2496.820068,2499.540039,2458.580078,2464.149902,2464.149902,3030200
2010-09-08,2464.070068,2480.699951,2440.120117,2479.300049,2479.300049,3245800
2010-09-09,2479.129883,2502.010010,2468.409912,2501.429932,2501.429932,3138400
2010-09-10,2501.070068,2501.070068,2480.159912,2487.270020,2487.270020,2199200
2010-09-13,2487.270020,2520.409912,2487.270020,2515.520020,2515.520020,3371200
2010-09-14,2515.239990,2524.870117,2504.540039,2511.459961,2511.459961,3483600
2010-09-15,2511.610107,2518.280029,2502.899902,2510.949951,2510.949951,3509800
2010-09-16,2510.739990,2526.590088,2509.629883,2510.429932,2510.429932,3568400
2010-09-17,2510.550049,2541.000000,2500.959961,2500.959961,2500.959961,11000200
2010-09-20,2500.860107,2518.350098,2500.860107,2517.260010,2517.260010,2788200
2010-09-21,2517.260010,2541.159912,2507.739990,2532.100098,2532.100098,3717200
2010-09-22,2532.100098,2543.340088,2508.800049,2510.280029,2510.280029,3597800
2010-09-23,2510.280029,2527.739990,2490.090088,2496.459961,2496.459961,3873800
2010-09-24,2496.459961,2533.370117,2487.560059,2533.370117,2533.370117,3665200
2010-09-27,2533.370117,2561.870117,2527.500000,2529.409912,2529.409912,3454400
2010-09-28,2529.409912,2537.530029,2511.209961,2527.959961,2527.959961,3389200
2010-09-29,2527.959961,2542.040039,2522.689941,2538.250000,2538.250000,2934400
2010-09-30,2538.250000,2557.250000,2522.090088,2541.629883,2541.629883,4657400
2010-10-01,2541.629883,2566.860107,2540.610107,2562.439941,2562.439941,3568600
2010-10-04,2562.439941,2573.959961,2549.120117,2549.219971,2549.219971,3460600
2010-10-05,2549.219971,2588.899902,2546.899902,2581.659912,2581.659912,3846800
2010-10-06,2581.659912,2623.389893,2581.179932,2623.340088,2623.340088,5399200
2010-10-07,2623.340088,2646.989990,2607.709961,2636.389893,2636.389893,4369000
2010-10-08,2636.389893,2646.179932,2614.879883,2645.320068,2645.320068,4702400
2010-10-11,2645.320068,2677.870117,2642.820068,2666.989990,2666.989990,3684600
2010-10-12,2666.989990,2666.989990,2633.889893,2646.750000,2646.750000,4167800
2010-10-13,2646.750000,2697.149902,2646.260010,2689.600098,2689.600098,4993400
2010-10-14,2689.600098,2709.989990,2679.229980,2683.840088,2683.840088,4163000
2010-10-15,2683.840088,2694.330078,2665.310059,2670.860107,2670.860107,3825400
2010-10-18,2670.860107,2688.719971,2660.370117,2688.719971,2688.719971,2842200
2010-10-19,2688.719971,2721.419922,2674.790039,2677.070068,2677.070068,4853000
2010-10-20,2677.070068,2681.229980,2650.899902,2679.949951,2679.949951,4749000
2010-10-21,2679.949951,2694.870117,2663.409912,2691.780029,2691.780029,7237400
2010-10-22,2691.780029,2706.610107,2682.979980,2698.780029,2698.780029,3639800
2010-10-25,2698.780029,2726.639893,2697.750000,2720.669922,2720.669922,3609800
2010-10-27,2720.669922,2720.790039,2699.979980,2701.350098,2701.350098,5427400
2010-10-28,2701.350098,2715.320068,2692.250000,2699.580078,2699.580078,3545200
2010-10-29,2699.580078,2699.580078,2656.040039,2668.070068,2668.070068,5413600
2010-11-02,2668.070068,2702.889893,2667.639893,2699.280029,2699.280029,6399000
2010-11-03,2699.280029,2709.129883,2673.260010,2673.280029,2673.280029,5816800
2010-11-04,2673.280029,2723.949951,2673.110107,2721.310059,2721.310059,5093200
2010-11-05,2721.310059,2743.750000,2709.199951,2719.889893,2719.889893,4086000
2010-11-08,2719.889893,2734.739990,2712.709961,2718.350098,2718.350098,3192600
2010-11-09,2718.350098,2737.899902,2715.760010,2733.649902,2733.649902,4558600
2010-11-10,2733.649902,2735.360107,2712.629883,2716.149902,2716.149902,4574000
2010-11-11,2716.149902,2726.719971,2649.209961,2656.649902,2656.649902,5552200
2010-11-12,2656.649902,2687.590088,2610.530029,2676.199951,2676.199951,5241000
2010-11-15,2676.199951,2711.620117,2663.810059,2706.850098,2706.850098,3395200
2010-11-16,2706.850098,2709.340088,2660.330078,2662.020020,2662.020020,3269800
2010-11-17,2662.020020,2684.260010,2647.639893,2678.639893,2678.639893,3668400
2010-11-18,2678.639893,2729.479980,2678.639893,2727.409912,2727.409912,4037800
2010-11-19,2727.409912,2738.350098,2714.570068,2732.399902,2732.399902,3466600
2010-11-22,2732.399902,2754.340088,2722.929932,2724.120117,2724.120117,3410600
2010-11-23,2724.120117,2724.780029,2652.989990,2656.479980,2656.479980,4761800
2010-11-24,2656.479980,2667.959961,2634.250000,2666.770020,2666.770020,4878000
2010-11-25,2666.770020,2684.070068,2661.540039,2684.070068,2684.070068,4384600
2010-11-26,2684.070068,2688.290039,2645.070068,2681.389893,2681.389893,5065400
2010-11-29,2681.389893,2699.629883,2635.739990,2639.649902,2639.649902,5370200
2010-11-30,2639.649902,2645.669922,2595.709961,2607.500000,2607.500000,7060800
2010-12-01,2607.500000,2705.139893,2607.260010,2705.139893,2705.139893,6090800
2010-12-02,2705.139893,2769.399902,2700.739990,2764.840088,2764.840088,6823600
2010-12-03,2764.840088,2770.179932,2732.000000,2755.090088,2755.090088,5110400
2010-12-06,2755.090088,2773.899902,2749.159912,2763.570068,2763.570068,3798400
2010-12-07,2763.570068,2799.679932,2759.860107,2795.449951,2795.449951,5396800
2010-12-09,2795.449951,2843.439941,2795.189941,2836.830078,2836.830078,8162200
2010-12-10,2836.830078,2850.820068,2827.689941,2829.989990,2829.989990,4496600
2010-12-13,2829.989990,2844.600098,2816.350098,2837.870117,2837.870117,8216000
2010-12-14,2837.870117,2848.610107,2812.209961,2823.260010,2823.260010,5483800
2010-12-15,2823.260010,2836.129883,2802.419922,2815.800049,2815.800049,7271000
2010-12-16,2815.800049,2848.830078,2813.649902,2813.649902,2813.649902,7029000
2010-12-17,2813.649902,2844.389893,2812.570068,2822.840088,2822.840088,18496800
2010-12-20,2822.840088,2867.360107,2822.840088,2855.610107,2855.610107,5661800
2010-12-21,2855.610107,2895.840088,2855.610107,2894.550049,2894.550049,5557800
2010-12-22,2894.550049,2912.729980,2894.550049,2911.439941,2911.439941,5669400
2010-12-23,2911.439941,2919.419922,2884.820068,2884.889893,2884.889893,4130200
2010-12-27,2884.889893,2903.229980,2873.229980,2879.060059,2879.060059,3184800
2010-12-28,2879.060059,2912.679932,2879.060059,2907.770020,2907.770020,3196200
2010-12-29,2907.770020,2944.320068,2907.770020,2941.629883,2941.629883,4012200
2010-12-30,2941.629883,2952.080078,2904.469971,2904.469971,2904.469971,5446600
2011-01-03,2904.469971,2952.040039,2903.379883,2951.879883,2951.879883,2753600
2011-01-04,2951.879883,2974.840088,2937.909912,2937.909912,2937.909912,5013000
2011-01-05,2937.909912,2941.550049,2876.679932,2879.929932,2879.929932,5651400
2011-01-07,2879.929932,2897.780029,2871.239990,2897.780029,2897.780029,5592200
2011-01-10,2897.780029,2897.780029,2831.790039,2831.820068,2831.820068,4405200
2011-01-11,2831.820068,2877.820068,2831.820068,2868.360107,2868.360107,3713200
2011-01-12,2868.360107,2909.830078,2866.739990,2909.209961,2909.209961,3964400
2011-01-13,2909.209961,2911.070068,2874.610107,2886.750000,2886.750000,4942400
2011-01-14,2886.750000,2891.780029,2842.129883,2857.800049,2857.800049,4775000
2011-01-17,2857.800049,2865.780029,2834.889893,2845.810059,2845.810059,2800200
2011-01-18,2845.810059,2912.679932,2845.800049,2912.600098,2912.600098,3985400
2011-01-19,2912.600098,2936.010010,2906.610107,2911.879883,2911.879883,4746800
2011-01-20,2911.879883,2911.879883,2845.949951,2848.879883,2848.879883,5808000
2011-01-21,2848.879883,2886.070068,2847.129883,2863.739990,2863.739990,5630600
2011-01-24,2863.739990,2887.300049,2852.489990,2872.729980,2872.729980,3642000
2011-01-25,2872.729980,2876.889893,2827.040039,2830.699951,2830.699951,4440400
2011-01-26,2830.699951,2871.080078,2830.689941,2858.729980,2858.729980,3827600
2011-01-27,2858.729980,2900.739990,2858.290039,2897.850098,2897.850098,3942800
2011-01-28,2897.850098,2906.429932,2882.750000,2889.139893,2889.139893,4346600
2011-01-31,2889.139893,2889.139893,2852.610107,2885.760010,2885.760010,5009200
2011-02-01,2885.760010,2943.100098,2885.219971,2943.010010,2943.010010,4170400
2011-02-02,2943.010010,2970.080078,2935.989990,2938.669922,2938.669922,4875800
2011-02-03,2938.669922,2941.959961,2916.340088,2931.250000,2931.250000,4633400
2011-02-04,2931.250000,2953.989990,2923.129883,2943.709961,2943.709961,4144200
2011-02-07,2943.709961,2974.159912,2943.300049,2973.860107,2973.860107,3597400
2011-02-08,2973.860107,2991.090088,2957.600098,2990.550049,2990.550049,3477000
2011-02-09,2990.550049,3001.510010,2981.850098,2983.820068,2983.820068,3594400
2011-02-10,2983.820068,2990.919922,2953.500000,2974.580078,2974.580078,3336400
2011-02-11,2974.580078,2988.889893,2956.419922,2971.689941,2971.689941,3398800
2011-02-14,2971.689941,3003.409912,2971.689941,3000.699951,3000.699951,3449800
2011-02-15,3000.699951,3009.610107,2978.219971,2982.719971,2982.719971,3937800
2011-02-16,2982.719971,3003.419922,2977.360107,2997.600098,2997.600098,3935600
2011-02-17,2997.600098,3012.780029,2966.669922,2979.169922,2979.169922,4371800
2011-02-18,2979.169922,2989.840088,2959.270020,2978.459961,2978.459961,2865600
2011-02-21,2978.459961,2979.550049,2916.489990,2923.550049,2923.550049,3478000
2011-02-22,2923.550049,2929.790039,2878.879883,2916.739990,2916.739990,4563400
2011-02-23,2916.739990,2916.739990,2858.219971,2867.989990,2867.989990,6286000
2011-02-24,2867.989990,2871.570068,2838.580078,2862.600098,2862.600098,4526400
2011-02-25,2862.600098,2884.540039,2861.389893,2882.050049,2882.050049,3774600
2011-02-28,2882.050049,2916.379883,2872.860107,2895.820068,2895.820068,4284000
2011-03-01,2895.820068,2922.429932,2874.399902,2888.790039,2888.790039,3891000
2011-03-02,2888.790039,2888.790039,2845.959961,2863.780029,2863.780029,4425400
2011-03-03,2863.780029,2885.520020,2856.479980,2856.479980,2856.479980,4071800
2011-03-04,2856.479980,2879.340088,2827.750000,2827.750000,2827.750000,4094000
2011-03-07,2827.750000,2851.600098,2817.790039,2833.429932,2833.429932,3696600
2011-03-08,2833.429932,2854.889893,2809.110107,2824.570068,2824.570068,4022400
2011-03-09,2824.570068,2842.800049,2818.090088,2827.360107,2827.360107,4204600
2011-03-10,2827.360107,2840.139893,2799.590088,2806.830078,2806.830078,4570200
2011-03-11,2806.830078,2808.719971,2772.870117,2792.320068,2792.320068,4635600
2011-03-14,2792.320068,2796.340088,2740.010010,2753.000000,2753.000000,6270800
2011-03-15,2753.000000,2754.959961,2648.300049,2713.320068,2713.320068,9337600
2011-03-16,2713.320068,2749.080078,2703.709961,2703.709961,2703.709961,6670200
2011-03-17,2703.709961,2770.129883,2703.709961,2758.449951,2758.449951,5506400
2011-03-18,2758.449951,2822.310059,2758.449951,2789.139893,2789.139893,18738800
2011-03-21,2822.850098,2843.280029,2789.139893,2826.909912,2826.909912,10590800
2011-03-22,2826.909912,2854.129883,2811.860107,2823.899902,2823.899902,7104000
2011-03-23,2823.899902,2850.159912,2814.949951,2842.080078,2842.080078,5460400
2011-03-24,2842.080078,2889.500000,2833.899902,2889.310059,2889.310059,6322400
2011-03-25,2889.310059,2902.159912,2877.379883,2887.219971,2887.219971,6671800
2011-03-28,2887.219971,2907.969971,2875.060059,2895.699951,2895.699951,5753400
2011-03-29,2895.699951,2904.179932,2881.270020,2902.429932,2902.429932,5393800
2011-03-30,2902.429932,2932.860107,2902.290039,2919.659912,2919.659912,8178200
2011-03-31,2919.659912,2921.540039,2877.020020,2882.179932,2882.179932,6657000
2011-04-01,2882.179932,2915.750000,2882.010010,2912.780029,2912.780029,6668000
2011-04-04,2912.780029,2929.739990,2898.810059,2898.810059,2898.810059,5991400
2011-04-05,2898.810059,2907.300049,2879.949951,2893.120117,2893.120117,7366400
2011-04-06,2893.120117,2922.280029,2888.209961,2918.699951,2918.699951,5715600
2011-04-07,2918.699951,2925.800049,2882.139893,2882.139893,2882.139893,7685200
2011-04-08,2882.139893,2911.860107,2881.510010,2903.209961,2903.209961,5566200
2011-04-11,2903.209961,2905.570068,2885.629883,2896.060059,2896.060059,8465000
2011-04-12,2896.060059,2896.060059,2842.270020,2844.620117,2844.620117,6889800
2011-04-13,2844.620117,2884.050049,2843.080078,2875.290039,2875.290039,5619600
2011-04-14,2875.290039,2880.860107,2843.370117,2843.679932,2843.679932,5449200
2011-04-15,2843.679932,2859.209961,2837.219971,2853.750000,2853.750000,5624200
2011-04-18,2853.750000,2859.649902,2780.120117,2783.419922,2783.419922,7328600
2011-04-19,2783.419922,2803.260010,2773.580078,2793.379883,2793.379883,5445400
2011-04-20,2793.379883,2852.489990,2793.379883,2850.379883,2850.379883,6105200
2011-04-21,2850.379883,2882.300049,2846.909912,2868.870117,2868.870117,5615800
2011-04-26,2868.870117,2880.060059,2855.280029,2857.459961,2857.459961,6220400
2011-04-27,2857.459961,2882.909912,2855.979980,2876.429932,2876.429932,5351800
2011-04-28,2876.429932,2877.669922,2843.520020,2860.600098,2860.600098,5944200
2011-04-29,2860.600098,2862.540039,2836.929932,2846.050049,2846.050049,4027600
2011-05-02,2846.050049,2868.580078,2845.870117,2866.399902,2866.399902,2792800
2011-05-03,2866.399902,2872.449951,2843.290039,2872.449951,2872.449951,6630200
2011-05-04,2872.449951,2872.449951,2826.449951,2835.110107,2835.110107,6045800
2011-05-05,2835.110107,2849.699951,2797.639893,2802.909912,2802.909912,7331800
2011-05-06,2802.909912,2830.580078,2797.689941,2821.800049,2821.800049,5842800
2011-05-09,2821.800049,2833.659912,2819.179932,2826.790039,2826.790039,3841400
2011-05-10,2826.790039,2865.100098,2823.149902,2864.000000,2864.000000,4347400
2011-05-11,2864.000000,2873.389893,2854.209961,2872.620117,2872.620117,4547800
2011-05-12,2872.620117,2872.620117,2819.379883,2831.570068,2831.570068,5071200
2011-05-13,2831.570068,2846.510010,2797.429932,2797.429932,2797.429932,6256400
2011-05-16,2797.429932,2798.639893,2770.070068,2792.620117,2792.620117,5861800
2011-05-17,2792.620117,2794.199951,2754.719971,2755.310059,2755.310059,6416800
2011-05-18,2755.310059,2781.510010,2755.280029,2772.949951,2772.949951,5031000
2011-05-19,2772.949951,2797.600098,2772.389893,2786.840088,2786.840088,4737600
2011-05-20,2786.840088,2796.840088,2761.090088,2767.770020,2767.770020,5847200
2011-05-23,2767.770020,2768.090088,2689.699951,2705.510010,2705.510010,7611600
2011-05-24,2705.469971,2736.179932,2702.070068,2724.899902,2724.899902,5937800
2011-05-25,2724.840088,2728.300049,2707.649902,2720.889893,2720.889893,5302800
2011-05-26,2721.030029,2745.719971,2715.929932,2719.419922,2719.419922,6145600
2011-05-27,2719.780029,2748.560059,2719.399902,2746.899902,2746.899902,5091200
2011-05-30,2746.939941,2756.159912,2745.260010,2751.409912,2751.409912,2936600
2011-05-31,2751.699951,2787.379883,2751.530029,2787.379883,2787.379883,10616000
2011-06-01,2787.500000,2788.729980,2774.469971,2776.750000,2776.750000,6197400
2011-06-03,2776.729980,2776.790039,2746.449951,2764.370117,2764.370117,7404200
2011-06-06,2764.090088,2770.879883,2733.139893,2746.909912,2746.909912,5568800
2011-06-07,2746.770020,2755.810059,2734.290039,2734.290039,2734.290039,6288800
2011-06-08,2734.620117,2735.389893,2700.790039,2701.860107,2701.860107,10155200
2011-06-09,2701.790039,2728.419922,2692.629883,2718.610107,2718.610107,8201000
2011-06-10,2718.550049,2731.679932,2707.409912,2707.500000,2707.500000,5796400
2011-06-14,2707.629883,2753.389893,2707.629883,2748.389893,2748.389893,8004600
2011-06-15,2748.280029,2753.120117,2716.699951,2730.459961,2730.459961,8643600
2011-06-16,2730.320068,2730.320068,2677.939941,2698.340088,2698.340088,8349200
2011-06-17,2697.120117,2710.939941,2666.719971,2706.879883,2706.879883,17549400
2011-06-20,2706.510010,2706.510010,2670.050049,2670.050049,2670.050049,5692800
2011-06-21,2670.050049,2731.280029,2669.989990,2731.280029,2731.280029,6353000
2011-06-22,2731.340088,2736.429932,2713.419922,2713.979980,2713.979980,5498200
2011-06-24,2713.810059,2716.919922,2638.409912,2638.409912,2638.409912,11008400
2011-06-27,2638.350098,2646.939941,2616.939941,2636.570068,2636.570068,6662200
2011-06-28,2636.580078,2662.330078,2633.540039,2662.330078,2662.330078,6788800
2011-06-29,2662.330078,2724.810059,2661.899902,2724.810059,2724.810059,7080800
2011-06-30,2724.860107,2767.330078,2717.070068,2766.729980,2766.729980,9032000
2011-07-01,2766.800049,2811.800049,2764.350098,2811.399902,2811.399902,6665000
2011-07-04,2811.649902,2814.399902,2794.590088,2803.399902,2803.399902,5707200
2011-07-05,2803.520020,2804.510010,2779.550049,2783.060059,2783.060059,6231600
2011-07-06,2783.080078,2785.469971,2746.129883,2758.760010,2758.760010,7334800
2011-07-07,2758.979980,2790.050049,2755.939941,2776.500000,2776.500000,5281000
2011-07-08,2776.639893,2794.280029,2738.979980,2743.580078,2743.580078,5271800
2011-07-11,2743.500000,2743.500000,2661.750000,2672.050049,2672.050049,7417600
2011-07-12,2671.669922,2671.810059,2582.879883,2662.520020,2662.520020,12436200
2011-07-13,2662.120117,2690.399902,2650.290039,2690.389893,2690.389893,5375000
2011-07-14,2690.219971,2690.219971,2647.260010,2652.580078,2652.580078,4902800
2011-07-15,2652.570068,2663.969971,2626.110107,2639.209961,2639.209961,5525600
2011-07-18,2639.120117,2640.850098,2574.719971,2574.719971,2574.719971,7730600
2011-07-19,2574.719971,2615.050049,2574.629883,2598.939941,2598.939941,6158200
2011-07-20,2599.300049,2635.330078,2594.550049,2631.159912,2631.159912,7305600
2011-07-21,2631.370117,2685.590088,2617.100098,2685.169922,2685.169922,6384600
2011-07-22,2685.429932,2710.620117,2669.870117,2687.459961,2687.459961,6884000
2011-07-25,2687.090088,2688.439941,2662.879883,2672.189941,2672.189941,3984600
2011-07-26,2672.120117,2681.840088,2656.280029,2679.469971,2679.469971,4273600
2011-07-27,2679.290039,2679.290039,2642.219971,2642.219971,2642.219971,3687200
2011-07-28,2642.090088,2642.280029,2601.679932,2624.169922,2624.169922,5348200
2011-07-29,2624.000000,2624.290039,2587.090088,2611.320068,2611.320068,6394400
2011-08-01,2611.689941,2659.219971,2574.090088,2574.090088,2574.090088,6545600
2011-08-02,2573.850098,2573.860107,2479.370117,2479.370117,2479.370117,12065400
2011-08-03,2479.050049,2479.290039,2418.280029,2422.639893,2422.639893,13814000
2011-08-04,2422.280029,2471.250000,2319.540039,2338.179932,2338.179932,12973600
2011-08-05,2333.790039,2333.790039,2177.459961,2266.350098,2266.350098,18348000
2011-08-08,2266.350098,2268.489990,2120.169922,2127.979980,2127.979980,19494600
2011-08-09,2126.649902,2146.979980,1980.869995,2140.000000,2140.000000,26961000
2011-08-10,2142.560059,2270.260010,2093.290039,2093.449951,2093.449951,18870600
2011-08-11,2093.770020,2164.949951,2054.500000,2151.669922,2151.669922,14931000
2011-08-12,2153.310059,2233.409912,2135.820068,2233.409912,2233.409912,12502200
2011-08-16,2233.739990,2262.639893,2203.090088,2229.810059,2229.810059,11116800
2011-08-17,2229.810059,2261.909912,2207.679932,2241.679932,2241.679932,7547600
2011-08-18,2241.100098,2241.689941,2108.199951,2124.310059,2124.310059,11044800
2011-08-19,2124.120117,2126.750000,2048.000000,2080.840088,2080.840088,10657400
2011-08-22,2080.620117,2125.070068,2055.840088,2106.120117,2106.120117,7496600
2011-08-23,2106.370117,2159.989990,2076.719971,2089.260010,2089.260010,7172000
2011-08-24,2089.469971,2161.350098,2089.469971,2142.169922,2142.169922,7593600
2011-08-25,2143.280029,2188.489990,2141.939941,2148.520020,2148.520020,7341000
2011-08-26,2150.120117,2161.739990,2118.479980,2143.800049,2143.800049,4861000
2011-08-29,2143.800049,2204.750000,2143.800049,2193.850098,2193.850098,3494400
2011-08-30,2194.719971,2223.580078,2190.159912,2206.810059,2206.810059,7059600
2011-08-31,2204.860107,2280.090088,2204.860107,2280.090088,2280.090088,10020400
2011-09-01,2278.639893,2288.050049,2244.929932,2277.610107,2277.610107,6885600
2011-09-02,2275.560059,2275.560059,2194.419922,2209.320068,2209.320068,6781400
2011-09-05,2209.250000,2209.250000,2114.219971,2114.219971,2114.219971,7939000
2011-09-06,2114.370117,2153.540039,2088.810059,2094.270020,2094.270020,7036000
2011-09-07,2094.270020,2155.070068,2094.270020,2143.770020,2143.770020,6420400
2011-09-08,2143.840088,2172.060059,2135.489990,2163.080078,2163.080078,6767400
2011-09-09,2163.419922,2164.270020,2046.130005,2046.130005,2046.130005,8655600
2011-09-12,2046.569946,2046.569946,1950.959961,1968.719971,1968.719971,10112000
2011-09-13,1969.829956,2005.260010,1930.750000,1977.810059,1977.810059,7987000
2011-09-14,1978.459961,2005.640015,1956.079956,1984.609985,1984.609985,8272000
2011-09-15,1984.339966,2056.510010,1983.420044,2033.949951,2033.949951,8627400
2011-09-16,2035.390015,2079.669922,2035.390015,2067.149902,2067.149902,19865800
2011-09-19,2065.830078,2065.830078,1991.510010,2000.839966,2000.839966,5871200
2011-09-20,1999.280029,2027.599976,1985.329956,2020.689941,2020.689941,4867600
2011-09-21,2021.989990,2039.829956,1991.719971,1998.890015,1998.890015,5136000
2011-09-22,1997.810059,1998.660034,1873.890015,1877.199951,1877.199951,7889000
2011-09-23,1877.709961,1894.770020,1770.839966,1849.500000,1849.500000,11436200
